mode;euclidean_distance;routed_distance;weight;preceding_purpose;following_purpose
car;33846.153846153844;44000.0;1774.1909891960188;leisure;home
car;30769.23076923077;40000.0;3780.7723432602943;home;shop
car;29230.76923076923;38000.0;3780.7723432602943;shop;home
car;20000.0;26000.0;2184.266329892923;home;work
car;19461.53846153846;25300.0;2184.266329892923;work;home
walk;153.84615384615384;200.0;3537.357912929414;home;work
walk;153.84615384615384;200.0;3537.357912929414;work;home
walk;153.84615384615384;200.0;3537.357912929414;home;work
walk;153.84615384615384;200.0;3537.357912929414;work;home
car;23076.923076923074;30000.0;6521.9709259502615;home;work
car;28307.69230769231;36800.0;6521.9709259502615;work;home
car;8923.076923076922;11600.0;6521.9709259502615;home;shop
car;9230.76923076923;12000.0;6521.9709259502615;shop;home
car;16923.076923076922;22000.0;6932.296469360185;home;work
car;1384.6153846153845;1800.0;6932.296469360185;work;shop
car;17076.923076923078;22200.0;6932.296469360185;shop;leisure
car;1384.6153846153845;1800.0;6932.296469360185;leisure;home
car;846.1538461538461;1100.0;6932.296469360185;home;leisure
car;2923.076923076923;3800.0;6932.296469360185;leisure;shop
car;2538.4615384615386;3300.0;6932.296469360185;shop;leisure
car;1230.7692307692307;1600.0;6932.296469360185;leisure;home
car;26923.076923076922;35000.0;7885.424653997534;home;shop
car;4076.9230769230767;5300.0;7885.424653997534;shop;shop
car;7461.538461538461;9700.0;7885.424653997534;shop;shop
car;24000.0;31200.0;7885.424653997534;shop;home
car;1153.8461538461538;1500.0;2486.298394098276;home;leisure
car;1384.6153846153845;1800.0;2486.298394098276;leisure;home
car;12307.692307692307;16000.0;3095.157421708171;home;shop
car;9384.615384615385;12200.0;3095.157421708171;shop;home
car;14076.923076923076;18300.0;3095.157421708171;home;shop
car;14076.923076923076;18300.0;3095.157421708171;shop;home
walk;461.53846153846155;600.0;1868.7012146441132;home;leisure
walk;461.53846153846155;600.0;1868.7012146441132;leisure;home
car;19230.76923076923;25000.0;2350.0467745529563;home;work
car;14846.153846153846;19300.0;2350.0467745529563;work;work
car;20846.153846153844;27100.0;2350.0467745529563;work;home
car;23076.923076923074;30000.0;4931.621119673903;home;work
car;23076.923076923074;30000.0;4931.621119673903;work;home
car;3846.153846153846;5000.0;1969.3645750475146;home;shop
car;3307.6923076923076;4300.0;1969.3645750475146;shop;shop
car;2769.230769230769;3600.0;1969.3645750475146;shop;home
car;92307.6923076923;120000.0;1969.3645750475146;home;work
car;1230.7692307692307;1600.0;1969.3645750475146;work;leisure
car;19230.76923076923;25000.0;1655.200664079369;home;shop
car;22076.923076923074;28700.0;1655.200664079369;shop;home
car;6153.846153846153;8000.0;1655.200664079369;home;leisure
car;8538.461538461539;11100.0;1655.200664079369;leisure;home
car;19230.76923076923;25000.0;837.6280201269656;home;shop
car;12307.692307692307;16000.0;837.6280201269656;shop;home
walk;461.53846153846155;600.0;3332.4686188600153;home;other
walk;230.76923076923077;300.0;3332.4686188600153;other;home
car_passenger;5076.923076923077;6600.0;5764.347591003246;home;work
car_passenger;5538.461538461538;7200.0;5764.347591003246;work;home
car;15384.615384615385;20000.0;515.2224508496129;home;leisure
car;15384.615384615385;20000.0;515.2224508496129;leisure;home
car;3846.153846153846;5000.0;755.3266706555564;home;work
car;4153.846153846153;5400.0;755.3266706555564;work;home
car;3307.6923076923076;4300.0;755.3266706555564;home;work
car;3384.6153846153843;4400.0;755.3266706555564;work;home
car;4615.384615384615;6000.0;11913.785036156569;home;work
car;3769.230769230769;4900.0;11913.785036156569;work;home
car;3538.4615384615386;4600.0;11913.785036156569;home;work
car;3923.076923076923;5100.0;11913.785036156569;work;home
car;4615.384615384615;6000.0;1048.00810638658;home;shop
car;4153.846153846153;5400.0;1048.00810638658;shop;home
car;26923.076923076922;35000.0;1048.00810638658;home;shop
car;29307.692307692305;38100.0;1048.00810638658;shop;home
car_passenger;15230.76923076923;19800.0;11721.519523132212;home;leisure
car_passenger;15230.76923076923;19800.0;11721.519523132212;leisure;home
car;5384.615384615385;7000.0;1441.3860401578115;home;shop
car;3538.4615384615386;4600.0;1441.3860401578115;shop;home
car;9230.76923076923;12000.0;902.3979359019343;home;work
car;9538.461538461539;12400.0;902.3979359019343;work;home
car;10769.23076923077;14000.0;1735.7233403248235;home;other
car;2384.6153846153848;3100.0;1735.7233403248235;other;home
car;34923.07692307692;45400.0;1735.7233403248235;home;shop
car;26846.153846153844;34900.0;1735.7233403248235;shop;home
car;38461.53846153846;50000.0;3713.4696091800815;home;education
car;38615.38461538462;50200.0;3713.4696091800815;education;home
car;9538.461538461539;12400.0;3713.4696091800815;home;other
car;9538.461538461539;12400.0;3713.4696091800815;other;home
bicycle;692.3076923076923;900.0;5478.400971708836;home;work
bicycle;692.3076923076923;900.0;5478.400971708836;work;home
bicycle;692.3076923076923;900.0;5478.400971708836;home;work
bicycle;692.3076923076923;900.0;5478.400971708836;work;home
walk;230.76923076923077;300.0;607.448502218728;home;other
walk;230.76923076923077;300.0;607.448502218728;other;home
car;5538.461538461538;7200.0;865.4830937501641;work;home
walk;76.92307692307692;100.0;658.0572715101556;home;shop
walk;76.92307692307692;100.0;658.0572715101556;shop;home
walk;3076.9230769230767;4000.0;658.0572715101556;home;shop
walk;692.3076923076923;900.0;658.0572715101556;shop;shop
walk;538.4615384615385;700.0;658.0572715101556;shop;home
walk;538.4615384615385;700.0;658.0572715101556;home;work
car_passenger;5153.846153846153;6700.0;9896.938367394045;home;education
car_passenger;9384.615384615385;12200.0;9896.938367394045;education;home
car_passenger;5461.538461538461;7100.0;9896.938367394045;home;home
car;6153.846153846153;8000.0;5840.716968575796;home;shop
car;5846.153846153846;7600.0;5840.716968575796;shop;home
walk;1923.076923076923;2500.0;4440.902774137322;home;leisure
car;30769.23076923077;40000.0;7524.231590437976;home;work
car;31230.76923076923;40600.0;7524.231590437976;work;other
car;5538.461538461538;7200.0;7524.231590437976;other;home
car;384.6153846153846;500.0;5235.175937840172;home;other
car;2153.846153846154;2800.0;5235.175937840172;other;shop
car;1384.6153846153845;1800.0;5235.175937840172;shop;leisure
car;1846.1538461538462;2400.0;5235.175937840172;leisure;home
car;1384.6153846153845;1800.0;5235.175937840172;home;other
car;923.0769230769231;1200.0;5235.175937840172;other;other
car;1153.8461538461538;1500.0;5235.175937840172;other;home
car;1153.8461538461538;1500.0;5235.175937840172;home;other
car;1538.4615384615383;2000.0;5235.175937840172;other;home
car_passenger;12230.76923076923;15900.0;1174.5337509854512;home;other
car;12230.76923076923;15900.0;893.051090099853;other;home
car;19230.76923076923;25000.0;855.8381537415765;home;work
car;21230.76923076923;27600.0;855.8381537415765;work;home
car;10769.23076923077;14000.0;351.29967830855304;home;other
car;1384.6153846153845;1800.0;351.29967830855304;other;leisure
car;12230.76923076923;15900.0;351.29967830855304;leisure;home
car;11538.461538461537;15000.0;3616.5624230854705;home;other
car;4615.384615384615;6000.0;3616.5624230854705;other;work
car;13615.384615384615;17700.0;3616.5624230854705;work;home
car;15846.153846153846;20600.0;3616.5624230854705;home;work
car;4230.7692307692305;5500.0;3616.5624230854705;work;shop
car;4769.2307692307695;6200.0;3616.5624230854705;shop;work
car;12230.76923076923;15900.0;3616.5624230854705;work;home
car;6923.076923076923;9000.0;4198.066854984119;home;work
car;8076.923076923076;10500.0;4198.066854984119;work;home
car_passenger;12230.76923076923;15900.0;5290.3586760684075;home;other
car_passenger;8769.23076923077;11400.0;5290.3586760684075;other;leisure
car_passenger;13538.461538461537;17600.0;5290.3586760684075;leisure;home
car;384.6153846153846;500.0;2242.2978866685185;home;other
car;3000.0;3900.0;2242.2978866685185;other;work
car;2230.7692307692305;2900.0;2242.2978866685185;work;home
car;3461.5384615384614;4500.0;2242.2978866685185;home;work
car;3461.5384615384614;4500.0;2242.2978866685185;work;home
car;923.0769230769231;1200.0;2242.2978866685185;home;other
car;3384.6153846153843;4400.0;2242.2978866685185;other;home
car;10769.23076923077;14000.0;488.5892595611345;home;leisure
car;10769.23076923077;14000.0;488.5892595611345;leisure;home
car;769.2307692307692;1000.0;1025.3434404704517;home;other
car;7307.692307692308;9500.0;1025.3434404704517;other;other
car;11615.384615384615;15100.0;1025.3434404704517;other;other
car;1384.6153846153845;1800.0;1025.3434404704517;other;leisure
car;4846.153846153846;6300.0;1025.3434404704517;leisure;home
car;2846.153846153846;3700.0;1025.3434404704517;home;leisure
car;4076.9230769230767;5300.0;1025.3434404704517;leisure;home
car;88461.53846153845;115000.0;879.5642557753007;leisure;leisure
car;3076.9230769230767;4000.0;2673.744224396904;work;work
car;117000.0;152100.0;2673.744224396904;work;home
car;538.4615384615385;700.0;534.9302888828321;home;other
car;3461.5384615384614;4500.0;534.9302888828321;other;other
car;4076.9230769230767;5300.0;534.9302888828321;other;shop
car;3384.6153846153843;4400.0;534.9302888828321;shop;shop
car;7307.692307692308;9500.0;534.9302888828321;shop;home
car;19923.076923076922;25900.0;646.963011073722;home;work
car;9230.76923076923;12000.0;647.2017534254798;home;work
car;11615.384615384615;15100.0;647.2017534254798;work;home
car;7692.307692307692;10000.0;740.4578318858715;leisure;home
car;7307.692307692308;9500.0;740.4578318858715;home;leisure
car;11153.846153846154;14500.0;740.4578318858715;leisure;leisure
car;11153.846153846154;14500.0;740.4578318858715;leisure;home
car;5384.615384615385;7000.0;1145.1306318812951;home;work
car;4461.538461538461;5800.0;1145.1306318812951;work;home
car;1230.7692307692307;1600.0;1145.1306318812951;home;leisure
car;1230.7692307692307;1600.0;1145.1306318812951;leisure;home
car;8461.538461538461;11000.0;2441.112284947803;home;other
car;7307.692307692308;9500.0;2441.112284947803;other;home
car;53846.153846153844;70000.0;1341.2298622102428;home;leisure
car;43846.153846153844;57000.0;1341.2298622102428;leisure;home
car;15384.615384615385;20000.0;4593.973882920186;home;work
car;21846.153846153844;28400.0;4593.973882920186;work;home
car;4615.384615384615;6000.0;1671.4912037300846;home;work
car;3692.3076923076924;4800.0;1671.4912037300846;work;home
car;6384.615384615385;8300.0;1671.4912037300846;home;shop
car;6384.615384615385;8300.0;1671.4912037300846;shop;home
car;6923.076923076923;9000.0;1297.5430808597077;home;work
car;7000.0;9100.0;1297.5430808597077;work;home
car;2000.0;2600.0;1297.5430808597077;home;other
car;2000.0;2600.0;1297.5430808597077;other;home
car;6153.846153846153;8000.0;836.2998744938078;home;work
car;7000.0;9100.0;836.2998744938078;work;home
car;7000.0;9100.0;836.2998744938078;home;work
car;7000.0;9100.0;836.2998744938078;work;home
car;7692.307692307692;10000.0;1965.7758976563157;home;work
car;13538.461538461537;17600.0;1965.7758976563157;work;leisure
car;6384.615384615385;8300.0;1965.7758976563157;leisure;home
car;4615.384615384615;6000.0;773.7899808786498;home;leisure
car;7000.0;9100.0;773.7899808786498;leisure;home
car;6384.615384615385;8300.0;773.7899808786498;home;shop
car;6384.615384615385;8300.0;773.7899808786498;shop;home
car;11615.384615384615;15100.0;1783.0751621147278;home;work
car;923.0769230769231;1200.0;1783.0751621147278;work;shop
car;1384.6153846153845;1800.0;1783.0751621147278;shop;work
car;1000.0;1300.0;1783.0751621147278;work;work
car;305153.8461538461;396700.0;1783.0751621147278;work;leisure
car;76923.07692307692;100000.0;36410.152785994636;leisure;work
car;55846.153846153844;72600.0;36410.152785994636;work;work
car;18076.923076923078;23500.0;36410.152785994636;work;home
car_passenger;1307.6923076923076;1700.0;1790.1945615644531;home;education
car_passenger;1384.6153846153845;1800.0;1790.1945615644531;education;home
car_passenger;1230.7692307692307;1600.0;1790.1945615644531;home;home
car;1846.1538461538462;2400.0;1678.6605587203658;home;shop
car;2307.6923076923076;3000.0;1678.6605587203658;shop;home
car_passenger;10153.846153846154;13200.0;2077.416704547876;home;work
car_passenger;10153.846153846154;13200.0;2077.416704547876;work;home
walk;615.3846153846154;800.0;3249.1390839281066;home;education
walk;384.6153846153846;500.0;3249.1390839281066;education;home
car;11538.461538461537;15000.0;1022.9924087045094;home;shop
car;10076.923076923076;13100.0;1022.9924087045094;shop;home
car;4615.384615384615;6000.0;1022.9924087045094;home;leisure
car;6230.7692307692305;8100.0;1022.9924087045094;leisure;home
car;5384.615384615385;7000.0;2451.2564082416916;home;work
car_passenger;2384.6153846153848;3100.0;3223.8730972013313;work;leisure
car_passenger;2384.6153846153848;3100.0;3223.8730972013313;leisure;work
car;10076.923076923076;13100.0;2451.2564082416916;work;home
bicycle;14615.384615384615;19000.0;1058.4863345850615;home;shop
bicycle;10076.923076923076;13100.0;1058.4863345850615;shop;home
bicycle;10000.0;13000.0;3211.3061091824447;home;work
bicycle;10076.923076923076;13100.0;3211.3061091824447;work;home
car;4615.384615384615;6000.0;946.4094388691493;home;shop
car;3076.9230769230767;4000.0;946.4094388691493;shop;home
car;3846.153846153846;5000.0;520.2238011322786;home;work
car;4076.9230769230767;5300.0;520.2238011322786;work;home
car;5076.923076923077;6600.0;520.2238011322786;home;work
car;4769.2307692307695;6200.0;520.2238011322786;work;home
car;7692.307692307692;10000.0;536.5927998202293;home;work
car;7230.7692307692305;9400.0;536.5927998202293;work;home
pt;11538.461538461537;15000.0;2976.3881665212325;home;shop
pt;11538.461538461537;15000.0;2976.3881665212325;shop;home
car;9230.76923076923;12000.0;3784.447662114423;home;leisure
car;9230.76923076923;12000.0;3784.447662114423;leisure;home
car;3846.153846153846;5000.0;920.4456013421994;home;shop
car;27692.30769230769;36000.0;920.4456013421994;shop;leisure
car;18538.46153846154;24100.0;920.4456013421994;leisure;home
car;26923.076923076922;35000.0;4447.285014866583;home;work
car;21307.69230769231;27700.0;4447.285014866583;work;home
car;24615.384615384613;32000.0;5542.14644369036;home;work
car;27153.846153846152;35300.0;5542.14644369036;work;home
car;15384.615384615385;20000.0;1949.3167776629903;home;leisure
car;13923.076923076922;18100.0;1949.3167776629903;leisure;home
walk;692.3076923076923;900.0;5442.146787855353;home;leisure
walk;461.53846153846155;600.0;5442.146787855353;leisure;home
car;28461.53846153846;37000.0;2293.9002173086596;home;work
car;28153.846153846152;36600.0;2293.9002173086596;work;home
car_passenger;14538.461538461537;18900.0;9189.621543831656;home;shop
car_passenger;14538.461538461537;18900.0;9189.621543831656;shop;home
car;11538.461538461537;15000.0;1177.6745145293055;home;leisure
car;14538.461538461537;18900.0;1177.6745145293055;leisure;home
car;26923.076923076922;35000.0;1673.8075982756895;home;work
car;28153.846153846152;36600.0;1673.8075982756895;work;home
car;29230.76923076923;38000.0;1127.8461388081116;home;work
car;34615.38461538462;45000.0;1127.8461388081116;work;home
car;10769.23076923077;14000.0;3812.8171251676445;home;work
car;5692.307692307692;7400.0;3812.8171251676445;work;shop
car;12846.153846153846;16700.0;3812.8171251676445;shop;home
car;4538.461538461538;5900.0;3812.8171251676445;home;shop
car;2384.6153846153848;3100.0;3812.8171251676445;shop;leisure
car;4461.538461538461;5800.0;3812.8171251676445;leisure;home
car;1230.7692307692307;1600.0;3812.8171251676445;home;leisure
car;1230.7692307692307;1600.0;3812.8171251676445;leisure;home
car;16923.076923076922;22000.0;1236.8315626029494;home;work
car;12846.153846153846;16700.0;1236.8315626029494;work;home
car;3846.153846153846;5000.0;2937.7687387390893;home;other
car;3307.6923076923076;4300.0;2937.7687387390893;other;home
car;3846.153846153846;5000.0;17190.247312334825;home;work
car;3846.153846153846;5000.0;17190.247312334825;work;home
car;3846.153846153846;5000.0;17190.247312334825;home;work
car;7769.230769230769;10100.0;17190.247312334825;work;home
car;30769.23076923077;40000.0;3353.441579930874;home;work
car;2538.4615384615386;3300.0;3353.441579930874;work;shop
car;2307.6923076923076;3000.0;3353.441579930874;shop;other
car;30769.23076923077;40000.0;3353.441579930874;other;home
car;3076.9230769230767;4000.0;855.1740724020294;home;leisure
car;4307.692307692308;5600.0;855.1740724020294;leisure;home
car;18461.53846153846;24000.0;400.9443667159979;home;work
car;21538.46153846154;28000.0;400.9443667159979;work;home
bicycle;7307.692307692308;9500.0;1645.293268360445;home;leisure
bicycle;7307.692307692308;9500.0;1645.293268360445;leisure;home
car;4615.384615384615;6000.0;2360.500990988902;home;shop
car;4692.307692307692;6100.0;2360.500990988902;shop;home
car;21538.46153846154;28000.0;1167.2522319665343;home;work
walk;230.76923076923077;300.0;887.5029731704578;work;shop
walk;230.76923076923077;300.0;887.5029731704578;shop;work
car;4615.384615384615;6000.0;1167.2522319665343;work;shop
car;25538.46153846154;33200.0;1167.2522319665343;shop;home
bicycle;1615.3846153846152;2100.0;698.2074921648898;home;leisure
bicycle;1615.3846153846152;2100.0;698.2074921648898;leisure;home
car;8461.538461538461;11000.0;5975.485721040702;home;other
car;2307.6923076923076;3000.0;5975.485721040702;other;shop
car;923.0769230769231;1200.0;5975.485721040702;shop;shop
car;1538.4615384615383;2000.0;5975.485721040702;shop;other
car;769.2307692307692;1000.0;5975.485721040702;other;shop
car;5076.923076923077;6600.0;5975.485721040702;shop;home
car;176923.0769230769;230000.0;3974.636600442867;home;shop
car;167230.76923076922;217400.0;3974.636600442867;shop;home
car;26923.076923076922;35000.0;5405.13635992453;home;work
car;20538.46153846154;26700.0;5405.13635992453;work;home
car;30769.23076923077;40000.0;4680.198856164285;home;work
car;2384.6153846153848;3100.0;4680.198856164285;work;home
car;2384.6153846153848;3100.0;4680.198856164285;home;work
car;32076.923076923074;41700.0;4680.198856164285;work;home
car;769.2307692307692;1000.0;2010.754372149512;home;shop
car;1384.6153846153845;1800.0;2010.754372149512;shop;home
car_passenger;29000.0;37700.0;2938.6831265793726;home;other
car_passenger;29000.0;37700.0;2938.6831265793726;other;home
car_passenger;3384.6153846153843;4400.0;6124.057474906875;leisure;leisure
car_passenger;3384.6153846153843;4400.0;6124.057474906875;leisure;home
car_passenger;2307.6923076923076;3000.0;6124.057474906875;home;shop
car_passenger;2307.6923076923076;3000.0;6124.057474906875;shop;home
car;25923.076923076922;33700.0;2255.0015412939892;home;shop
car;53846.153846153844;70000.0;2255.0015412939892;shop;leisure
car;64923.07692307692;84400.0;2255.0015412939892;leisure;home
car;1538.4615384615383;2000.0;2752.256290156319;home;other
car;3230.7692307692305;4200.0;2752.256290156319;other;home
car;3000.0;3900.0;2752.256290156319;home;other
car;3000.0;3900.0;2752.256290156319;other;home
car;21153.846153846152;27500.0;3013.172594178399;home;leisure
car;20461.53846153846;26600.0;3013.172594178399;leisure;home
car;24615.384615384613;32000.0;1707.2993303774267;home;work
car;28923.076923076922;37600.0;1707.2993303774267;work;home
walk;461.53846153846155;600.0;1705.754254761071;home;other
walk;461.53846153846155;600.0;1705.754254761071;other;home
walk;461.53846153846155;600.0;1705.754254761071;home;other
walk;461.53846153846155;600.0;1705.754254761071;other;home
car;615.3846153846154;800.0;2051.0402607937467;home;work
car;923.0769230769231;1200.0;2051.0402607937467;work;home
car;769.2307692307692;1000.0;2051.0402607937467;home;work
car;615.3846153846154;800.0;2051.0402607937467;work;home
car;21538.46153846154;28000.0;2051.0402607937467;home;other
car;26461.53846153846;34400.0;2051.0402607937467;other;home
car;4615.384615384615;6000.0;871.9520097004521;home;shop
car;3846.153846153846;5000.0;871.9520097004521;shop;home
car;11538.461538461537;15000.0;4192.905341125479;home;work
car;10153.846153846154;13200.0;4192.905341125479;work;home
car;28461.53846153846;37000.0;3146.93982384878;home;leisure
car;3846.153846153846;5000.0;1310.0279611661977;home;shop
car;4076.9230769230767;5300.0;1310.0279611661977;shop;home
bicycle;692.3076923076923;900.0;3169.007821293534;home;leisure
bicycle;692.3076923076923;900.0;3169.007821293534;leisure;home
bicycle;692.3076923076923;900.0;3169.007821293534;home;leisure
bicycle;1153.8461538461538;1500.0;3169.007821293534;leisure;home
walk;461.53846153846155;600.0;537.2684169364206;home;leisure
walk;461.53846153846155;600.0;537.2684169364206;leisure;home
car;6923.076923076923;9000.0;388.80944604000075;home;shop
car;8615.384615384615;11200.0;388.80944604000075;shop;home
car;30769.23076923077;40000.0;2403.7530605887;home;other
car;36384.61538461538;47300.0;2403.7530605887;other;other
car;10230.76923076923;13300.0;2403.7530605887;other;home
car;32153.846153846152;41800.0;2403.7530605887;home;other
car;32153.846153846152;41800.0;2403.7530605887;other;home
car;30769.23076923077;40000.0;1771.1329994992725;home;work
car;1384.6153846153845;1800.0;1771.1329994992725;work;shop
car;1384.6153846153845;1800.0;1771.1329994992725;shop;work
car;32153.846153846152;41800.0;1771.1329994992725;work;home
car;5384.615384615385;7000.0;884.9708235486996;home;work
car;4076.9230769230767;5300.0;884.9708235486996;work;home
car;4076.9230769230767;5300.0;884.9708235486996;home;work
car;3923.076923076923;5100.0;884.9708235486996;work;home
car_passenger;35076.92307692308;45600.0;2762.1619880755798;home;work
car_passenger;35076.92307692308;45600.0;2762.1619880755798;work;home
pt;371538.4615384615;483000.0;681.9448841655416;leisure;home
car_passenger;31615.384615384613;41100.0;4038.21482993793;home;education
car;12307.692307692307;16000.0;1886.0518172166614;home;work
car;18538.46153846154;24100.0;1886.0518172166614;work;home
car;10230.76923076923;13300.0;1886.0518172166614;home;work
car;10230.76923076923;13300.0;1886.0518172166614;work;home
car;1230.7692307692307;1600.0;1886.0518172166614;home;leisure
car;1230.7692307692307;1600.0;1886.0518172166614;leisure;home
car_passenger;5384.615384615385;7000.0;10469.240419455182;leisure;leisure
car_passenger;5384.615384615385;7000.0;10469.240419455182;leisure;home
walk;2384.6153846153848;3100.0;6052.4481930249385;home;leisure
walk;1000.0;1300.0;6052.4481930249385;leisure;leisure
walk;1230.7692307692307;1600.0;6052.4481930249385;leisure;home
car;8461.538461538461;11000.0;2854.243619054842;home;work
car;8615.384615384615;11200.0;2854.243619054842;work;home
car_passenger;8615.384615384615;11200.0;8301.978884693472;home;shop
car_passenger;7846.153846153846;10200.0;8301.978884693472;shop;home
car;9230.76923076923;12000.0;6372.070636772023;home;leisure
car;7461.538461538461;9700.0;6372.070636772023;leisure;home
car_passenger;0.0;0.0;1418.714694835066;leisure;leisure
car_passenger;0.0;0.0;1418.714694835066;leisure;home
car_passenger;0.0;0.0;1418.714694835066;home;shop
car_passenger;0.0;0.0;1418.714694835066;shop;home
bicycle;692.3076923076923;900.0;1763.610897665927;home;leisure
bicycle;692.3076923076923;900.0;1763.610897665927;leisure;home
car_passenger;0.0;0.0;1418.714694835066;home;leisure
car_passenger;0.0;0.0;1418.714694835066;leisure;home
car;2307.6923076923076;3000.0;1660.7146520983586;home;work
car;1384.6153846153845;1800.0;1660.7146520983586;work;home
walk;384.6153846153846;500.0;774.5881253282508;home;shop
walk;538.4615384615385;700.0;774.5881253282508;shop;other
walk;384.6153846153846;500.0;774.5881253282508;other;leisure
walk;538.4615384615385;700.0;774.5881253282508;leisure;home
car;8461.538461538461;11000.0;1018.7455653407948;home;other
car;10923.076923076922;14200.0;1018.7455653407948;other;home
car_passenger;16153.846153846152;21000.0;1484.5350054264047;home;leisure
car_passenger;14153.846153846154;18400.0;1484.5350054264047;leisure;home
car;769.2307692307692;1000.0;925.5480349317919;home;other
car;153.84615384615384;200.0;925.5480349317919;other;work
car;2307.6923076923076;3000.0;925.5480349317919;work;home
car;2307.6923076923076;3000.0;925.5480349317919;home;leisure
car;1769.2307692307693;2300.0;925.5480349317919;leisure;home
car;923.0769230769231;1200.0;3770.6573598723144;home;work
car;1384.6153846153845;1800.0;3770.6573598723144;work;home
car;1384.6153846153845;1800.0;3770.6573598723144;home;work
car;1230.7692307692307;1600.0;3770.6573598723144;work;home
car;769.2307692307692;1000.0;741.0615296236813;home;other
car;769.2307692307692;1000.0;741.0615296236813;other;home
car;10923.076923076922;14200.0;741.0615296236813;home;work
car;10923.076923076922;14200.0;741.0615296236813;work;home
walk;538.4615384615385;700.0;868.7261328525043;home;leisure
walk;538.4615384615385;700.0;868.7261328525043;leisure;home
car;3846.153846153846;5000.0;3707.981117548988;leisure;leisure
car;1384.6153846153845;1800.0;3707.981117548988;leisure;home
car_passenger;20769.23076923077;27000.0;4876.707524192243;home;leisure
car_passenger;20769.23076923077;27000.0;4876.707524192243;leisure;home
bicycle;5384.615384615385;7000.0;6062.258018265424;home;leisure
bicycle;5384.615384615385;7000.0;6062.258018265424;leisure;home
car_passenger;3461.5384615384614;4500.0;10672.091012655936;home;education
car_passenger;3769.230769230769;4900.0;10672.091012655936;education;home
car;3076.9230769230767;4000.0;2347.1153823597647;home;leisure
car;2307.6923076923076;3000.0;2347.1153823597647;leisure;home
car;32307.692307692305;42000.0;1155.275964460277;home;work
car;36307.692307692305;47200.0;1155.275964460277;work;home
walk;538.4615384615385;700.0;1737.452265627678;home;leisure
walk;538.4615384615385;700.0;1737.452265627678;leisure;home
car;1538.4615384615383;2000.0;1366.9824100487767;home;other
car;1538.4615384615383;2000.0;1366.9824100487767;other;home
car;6153.846153846153;8000.0;1366.9824100487767;home;leisure
car;3769.230769230769;4900.0;1366.9824100487767;leisure;home
car;2307.6923076923076;3000.0;1433.9564230129051;home;work
car;1000.0;1300.0;1433.9564230129051;work;home
car;3076.9230769230767;4000.0;6267.875657145682;home;work
car;1384.6153846153845;1800.0;6267.875657145682;work;home
car;2307.6923076923076;3000.0;6267.875657145682;home;other
car;2307.6923076923076;3000.0;6267.875657145682;other;home
car;4615.384615384615;6000.0;3934.571021574051;home;other
car;4615.384615384615;6000.0;3934.571021574051;other;home
walk;384.6153846153846;500.0;941.8803722458175;home;leisure
walk;461.53846153846155;600.0;941.8803722458175;leisure;home
car_passenger;23461.53846153846;30500.0;2260.118076787485;home;leisure
car_passenger;23461.53846153846;30500.0;2260.118076787485;leisure;home
car;62307.692307692305;81000.0;13706.238191860388;home;home
car;1538.4615384615383;2000.0;13706.238191860388;home;education
car;2307.6923076923076;3000.0;13706.238191860388;education;home
car;5384.615384615385;7000.0;1907.1231273653673;home;leisure
car;5769.230769230769;7500.0;1907.1231273653673;leisure;home
car;11538.461538461537;15000.0;3393.897488872163;home;work
car;5384.615384615385;7000.0;3393.897488872163;work;shop
car;3923.076923076923;5100.0;3393.897488872163;shop;leisure
car;12769.23076923077;16600.0;3393.897488872163;leisure;home
car;4615.384615384615;6000.0;3393.897488872163;home;leisure
car;3230.7692307692305;4200.0;3393.897488872163;leisure;home
car;1538.4615384615383;2000.0;1746.1053325391397;home;leisure
car;4692.307692307692;6100.0;1746.1053325391397;leisure;home
walk;76.92307692307692;100.0;4226.523258525982;home;work
car;2307.6923076923076;3000.0;5558.763019518794;work;work
car;1230.7692307692307;1600.0;5558.763019518794;work;home
car;34615.38461538462;45000.0;5558.763019518794;home;work
car;34615.38461538462;45000.0;5558.763019518794;work;home
walk;153.84615384615384;200.0;4226.523258525982;home;leisure
walk;76.92307692307692;100.0;4226.523258525982;leisure;home
car_passenger;9000.0;11700.0;1531.0527947269732;home;leisure
car_passenger;9000.0;11700.0;1531.0527947269732;leisure;home
car_passenger;1384.6153846153845;1800.0;1531.0527947269732;home;leisure
car;1384.6153846153845;1800.0;1164.1286307729838;leisure;home
car;3846.153846153846;5000.0;7343.214334033819;home;work
car;3230.7692307692305;4200.0;7343.214334033819;work;home
car;3230.7692307692305;4200.0;7343.214334033819;home;other
car;3230.7692307692305;4200.0;7343.214334033819;other;home
car;3307.6923076923076;4300.0;7343.214334033819;home;work
car;3538.4615384615386;4600.0;7343.214334033819;work;home
bicycle;769.2307692307692;1000.0;851.528992771257;home;work
bicycle;1923.076923076923;2500.0;851.528992771257;work;work
bicycle;692.3076923076923;900.0;851.528992771257;work;home
walk;230.76923076923077;300.0;608.59773028727;home;shop
walk;230.76923076923077;300.0;608.59773028727;shop;home
walk;461.53846153846155;600.0;608.59773028727;home;leisure
walk;230.76923076923077;300.0;608.59773028727;leisure;home
car_passenger;7384.615384615385;9600.0;1052.7237497802926;home;leisure
car_passenger;7384.615384615385;9600.0;1052.7237497802926;leisure;home
walk;230.76923076923077;300.0;1072.2677559475378;home;shop
walk;153.84615384615384;200.0;1072.2677559475378;shop;leisure
